Time,FR_t0,FR_t1,FR_t2,FL_t0,FL_t1,FL_t2,RL_t0,RL_t1,RL_t2,RR_t0,RR_t1,RR_t2,FR_q0,FR_q1,FR_q2,FL_q0,FL_q1,FL_q2,RL_q0,RL_q1,RL_q2,RR_q0,RR_q1,RR_q2,gyro_0,gyro_1,gyro_2,acc_0,acc_1,acc_2,foot_distance,class
1.20502,5.09375,2.57031,11.7227,-0.29297,-2.125,2.92969,-4.32812,3.63281,11.3516,-0.49219,-2.29688,3.82031,0.059223,0.784612,-1.58077,-0.05686,1.11397,-2.04858,-0.06782,0.764568,-1.5475,0.070668,1.10495,-2.06246,0.010509,0.145094,0.115575,1.12887,-1.08697,12.4163,-224.695,1
1.21525,5.09375,2.57031,11.7227,-0.29297,-2.125,2.92969,-4.32812,3.63281,11.3516,-0.49219,-2.29688,3.82031,0.059223,0.784612,-1.58077,-0.05686,1.11397,-2.04858,-0.06782,0.764568,-1.5475,0.070668,1.10495,-2.06246,0.010509,0.145094,0.115575,1.12887,-1.08697,12.4163,-224.695,1
1.22593,5.09375,2.57031,11.7227,-0.29297,-2.125,2.92969,-4.32812,3.63281,11.3516,-0.49219,-2.29688,3.82031,0.059223,0.784612,-1.58077,-0.05686,1.11397,-2.04858,-0.06782,0.764568,-1.5475,0.070668,1.10495,-2.06246,0.010509,0.145094,0.115575,1.12887,-1.08697,12.4163,-224.695,1
1.23717,3.23828,1.43359,9.90625,0.097656,-0.98828,4.59766,-3.66016,2.84375,8.82812,0.171875,-1.03516,4.41406,0.064612,0.83457,-1.57794,-0.06007,0.972817,-2.09908,-0.0677,0.815253,-1.54496,0.05559,0.963431,-2.10013,-0.0875,-0.02854,-0.0538,-0.68115,1.23062,7.58483,-215.932,1
1.24758,3.23828,1.43359,9.90625,0.097656,-0.98828,4.59766,-3.66016,2.84375,8.82812,0.171875,-1.03516,4.41406,0.064612,0.83457,-1.57794,-0.06007,0.972817,-2.09908,-0.0677,0.815253,-1.54496,0.05559,0.963431,-2.10013,-0.0875,-0.02854,-0.0538,-0.68115,1.23062,7.58483,-215.932,1
1.25794,3.23828,1.43359,9.90625,0.097656,-0.98828,4.59766,-3.66016,2.84375,8.82812,0.171875,-1.03516,4.41406,0.064612,0.83457,-1.57794,-0.06007,0.972817,-2.09908,-0.0677,0.815253,-1.54496,0.05559,0.963431,-2.10013,-0.0875,-0.02854,-0.0538,-0.68115,1.23062,7.58483,-215.932,1
1.26816,3.23828,1.43359,9.90625,0.097656,-0.98828,4.59766,-3.66016,2.84375,8.82812,0.171875,-1.03516,4.41406,0.064612,0.83457,-1.57794,-0.06007,0.972817,-2.09908,-0.0677,0.815253,-1.54496,0.05559,0.963431,-2.10013,-0.0875,-0.02854,-0.0538,-0.68115,1.23062,7.58483,-215.932,1
1.27855,2.94141,-0.71484,8.49609,1.43359,2.49609,-2.26172,-2.96484,-1.67969,9.08984,-0.96094,2.69531,-2.48438,0.063643,0.879865,-1.56381,-0.05898,0.706556,-1.70907,-0.06231,0.86188,-1.53447,0.038695,0.705285,-1.70584,0.105317,-0.19366,-0.06659,1.2402,-0.51475,5.76524,-280.876,1
1.28944,2.94141,-0.71484,8.49609,1.43359,2.49609,-2.26172,-2.96484,-1.67969,9.08984,-0.96094,2.69531,-2.48438,0.063643,0.879865,-1.56381,-0.05898,0.706556,-1.70907,-0.06231,0.86188,-1.53447,0.038695,0.705285,-1.70584,0.105317,-0.19366,-0.06659,1.2402,-0.51475,5.76524,-280.876,1
1.29964,2.94141,-0.71484,8.49609,1.43359,2.49609,-2.26172,-2.96484,-1.67969,9.08984,-0.96094,2.69531,-2.48438,0.063643,0.879865,-1.56381,-0.05898,0.706556,-1.70907,-0.06231,0.86188,-1.53447,0.038695,0.705285,-1.70584,0.105317,-0.19366,-0.06659,1.2402,-0.51475,5.76524,-280.876,1
1.31048,2.94141,-0.71484,8.49609,1.43359,2.49609,-2.26172,-2.96484,-1.67969,9.08984,-0.96094,2.69531,-2.48438,0.063643,0.879865,-1.56381,-0.05898,0.706556,-1.70907,-0.06231,0.86188,-1.53447,0.038695,0.705285,-1.70584,0.105317,-0.19366,-0.06659,1.2402,-0.51475,5.76524,-280.876,1
1.32077,0.171875,2.86719,-5.33984,-3.95703,1.53125,7.01172,0.394531,1.92578,-5.75,3.3125,3.1875,10.2773,0.046325,0.969729,-1.61981,-0.06867,0.688511,-1.56054,-0.05547,0.953318,-1.58985,0.051775,0.69063,-1.55711,-0.53065,0.052416,-0.17524,1.25456,-4.38259,10.7416,-306.273,1
1.33262,0.171875,2.86719,-5.33984,-3.95703,1.53125,7.01172,0.394531,1.92578,-5.75,3.3125,3.1875,10.2773,0.046325,0.969729,-1.61981,-0.06867,0.688511,-1.56054,-0.05547,0.953318,-1.58985,0.051775,0.69063,-1.55711,-0.53065,0.052416,-0.17524,1.25456,-4.38259,10.7416,-306.273,1
1.34296,0.171875,2.86719,-5.33984,-3.95703,1.53125,7.01172,0.394531,1.92578,-5.75,3.3125,3.1875,10.2773,0.046325,0.969729,-1.61981,-0.06867,0.688511,-1.56054,-0.05547,0.953318,-1.58985,0.051775,0.69063,-1.55711,-0.53065,0.052416,-0.17524,1.25456,-4.38259,10.7416,-306.273,1
1.35574,0.097656,-2.54688,3.96875,-3.36328,3.66016,10.832,0.246094,-3.28906,3.74609,2.81641,3.16406,10.6484,0.063946,1.13105,-2.06384,-0.05753,0.766567,-1.56583,-0.0737,1.11627,-2.04684,0.051896,0.760087,-1.56313,0.153254,0.181313,-0.11452,0.162806,1.71185,9.5397,-306.034,1
1.36596,0.097656,-2.54688,3.96875,-3.36328,3.66016,10.832,0.246094,-3.28906,3.74609,2.81641,3.16406,10.6484,0.063946,1.13105,-2.06384,-0.05753,0.766567,-1.56583,-0.0737,1.11627,-2.04684,0.051896,0.760087,-1.56313,0.153254,0.181313,-0.11452,0.162806,1.71185,9.5397,-306.034,1
1.37652,0.097656,-2.54688,3.96875,-3.36328,3.66016,10.832,0.246094,-3.28906,3.74609,2.81641,3.16406,10.6484,0.063946,1.13105,-2.06384,-0.05753,0.766567,-1.56583,-0.0737,1.11627,-2.04684,0.051896,0.760087,-1.56313,0.153254,0.181313,-0.11452,0.162806,1.71185,9.5397,-306.034,1
1.38687,0.097656,-2.54688,3.96875,-3.36328,3.66016,10.832,0.246094,-3.28906,3.74609,2.81641,3.16406,10.6484,0.063946,1.13105,-2.06384,-0.05753,0.766567,-1.56583,-0.0737,1.11627,-2.04684,0.051896,0.760087,-1.56313,0.153254,0.181313,-0.11452,0.162806,1.71185,9.5397,-306.034,1
1.40359,-0.34375,-1.35938,4.85938,-3.01562,2.10156,9.27344,0.046875,-1.40625,4.33984,3.85547,3.01562,8.75391,0.055226,0.982506,-2.11018,-0.0611,0.823064,-1.56571,-0.07085,0.964763,-2.09678,0.054439,0.815313,-1.56329,0.157515,0.015132,-0.09961,0.410606,-1.3216,11.2504,-306.07,1
1.41441,-0.34375,-1.35938,4.85938,-3.01562,2.10156,9.27344,0.046875,-1.40625,4.33984,3.85547,3.01562,8.75391,0.055226,0.982506,-2.11018,-0.0611,0.823064,-1.56571,-0.07085,0.964763,-2.09678,0.054439,0.815313,-1.56329,0.157515,0.015132,-0.09961,0.410606,-1.3216,11.2504,-306.07,1
1.4246,-0.34375,-1.35938,4.85938,-3.01562,2.10156,9.27344,0.046875,-1.40625,4.33984,3.85547,3.01562,8.75391,0.055226,0.982506,-2.11018,-0.0611,0.823064,-1.56571,-0.07085,0.964763,-2.09678,0.054439,0.815313,-1.56329,0.157515,0.015132,-0.09961,0.410606,-1.3216,11.2504,-306.07,1
1.43497,-0.34375,-1.35938,4.85938,-3.01562,2.10156,9.27344,0.046875,-1.40625,4.33984,3.85547,3.01562,8.75391,0.055226,0.982506,-2.11018,-0.0611,0.823064,-1.56571,-0.07085,0.964763,-2.09678,0.054439,0.815313,-1.56329,0.157515,0.015132,-0.09961,0.410606,-1.3216,11.2504,-306.07,1
1.45033,-1.23438,3.4375,-2.14844,-3.80859,-1.30859,7.41797,1.01172,2.54688,-2.07422,4.00391,-1.0625,9.57031,0.038876,0.69826,-1.71738,-0.06237,0.877201,-1.55344,-0.06352,0.68954,-1.69873,0.053349,0.864484,-1.55457,-0.14182,-0.20644,0.047398,1.97522,0.087388,6.77799,-306.696,1
1.46113,-1.23438,3.4375,-2.14844,-3.80859,-1.30859,7.41797,1.01172,2.54688,-2.07422,4.00391,-1.0625,9.57031,0.038876,0.69826,-1.71738,-0.06237,0.877201,-1.55344,-0.06352,0.68954,-1.69873,0.053349,0.864484,-1.55457,-0.14182,-0.20644,0.047398,1.97522,0.087388,6.77799,-306.696,1
1.47334,-1.23438,3.4375,-2.14844,-3.80859,-1.30859,7.41797,1.01172,2.54688,-2.07422,4.00391,-1.0625,9.57031,0.038876,0.69826,-1.71738,-0.06237,0.877201,-1.55344,-0.06352,0.68954,-1.69873,0.053349,0.864484,-1.55457,-0.14182,-0.20644,0.047398,1.97522,0.087388,6.77799,-306.696,1
1.48363,2.05078,0.691406,9.01562,-0.24609,2.89062,-5.89844,-3.4375,2.62109,9.68359,-0.29297,1.48047,-5.71094,0.047778,0.692992,-1.58557,-0.04039,0.966035,-1.6064,-0.06952,0.688329,-1.56599,0.049958,0.958163,-1.60915,0.150059,0.104614,0.153925,-0.73981,2.66355,6.09803,-294.897,1
1.49406,2.05078,0.691406,9.01562,-0.24609,2.89062,-5.89844,-3.4375,2.62109,9.68359,-0.29297,1.48047,-5.71094,0.047778,0.692992,-1.58557,-0.04039,0.966035,-1.6064,-0.06952,0.688329,-1.56599,0.049958,0.958163,-1.60915,0.150059,0.104614,0.153925,-0.73981,2.66355,6.09803,-294.897,1
1.50429,2.05078,0.691406,9.01562,-0.24609,2.89062,-5.89844,-3.4375,2.62109,9.68359,-0.29297,1.48047,-5.71094,0.047778,0.692992,-1.58557,-0.04039,0.966035,-1.6064,-0.06952,0.688329,-1.56599,0.049958,0.958163,-1.60915,0.150059,0.104614,0.153925,-0.73981,2.66355,6.09803,-294.897,1
1.51456,2.05078,0.691406,9.01562,-0.24609,2.89062,-5.89844,-3.4375,2.62109,9.68359,-0.29297,1.48047,-5.71094,0.047778,0.692992,-1.58557,-0.04039,0.966035,-1.6064,-0.06952,0.688329,-1.56599,0.049958,0.958163,-1.60915,0.150059,0.104614,0.153925,-0.73981,2.66355,6.09803,-294.897,1
1.52468,4.77344,2.07422,11.2031,-0.46875,-2.74219,3.375,-3.98047,3.28906,10.3867,-0.36719,-2.81641,4.26562,0.046022,0.78001,-1.59256,-0.05825,1.1279,-2.04781,-0.07606,0.754698,-1.56062,0.066247,1.11082,-2.05758,-0.0566,0.124854,0.145402,0.434548,-1.53947,10.2101,-224.622,1
1.53504,4.77344,2.07422,11.2031,-0.46875,-2.74219,3.375,-3.98047,3.28906,10.3867,-0.36719,-2.81641,4.26562,0.046022,0.78001,-1.59256,-0.05825,1.1279,-2.04781,-0.07606,0.754698,-1.56062,0.066247,1.11082,-2.05758,-0.0566,0.124854,0.145402,0.434548,-1.53947,10.2101,-224.622,1
1.54535,4.77344,2.07422,11.2031,-0.46875,-2.74219,3.375,-3.98047,3.28906,10.3867,-0.36719,-2.81641,4.26562,0.046022,0.78001,-1.59256,-0.05825,1.1279,-2.04781,-0.07606,0.754698,-1.56062,0.066247,1.11082,-2.05758,-0.0566,0.124854,0.145402,0.434548,-1.53947,10.2101,-224.622,1
1.55554,3.28906,1.43359,10.2383,0.417969,-0.83984,4.82031,-4.25391,3.11328,9.01562,0.121094,-1.08594,4.44922,0.051532,0.836508,-1.58977,-0.06582,0.96882,-2.11071,-0.07684,0.810953,-1.55897,0.046446,0.949443,-2.10352,-0.19083,0.027915,0.002657,-1.00197,1.47842,8.57483,-214.007,1
1.56582,3.28906,1.43359,10.2383,0.417969,-0.83984,4.82031,-4.25391,3.11328,9.01562,0.121094,-1.08594,4.44922,0.051532,0.836508,-1.58977,-0.06582,0.96882,-2.11071,-0.07684,0.810953,-1.55897,0.046446,0.949443,-2.10352,-0.19083,0.027915,0.002657,-1.00197,1.47842,8.57483,-214.007,1
1.57642,3.28906,1.43359,10.2383,0.417969,-0.83984,4.82031,-4.25391,3.11328,9.01562,0.121094,-1.08594,4.44922,0.051532,0.836508,-1.58977,-0.06582,0.96882,-2.11071,-0.07684,0.810953,-1.55897,0.046446,0.949443,-2.10352,-0.19083,0.027915,0.002657,-1.00197,1.47842,8.57483,-214.007,1
1.58744,3.28906,1.43359,10.2383,0.417969,-0.83984,4.82031,-4.25391,3.11328,9.01562,0.121094,-1.08594,4.44922,0.051532,0.836508,-1.58977,-0.06582,0.96882,-2.11071,-0.07684,0.810953,-1.55897,0.046446,0.949443,-2.10352,-0.19083,0.027915,0.002657,-1.00197,1.47842,8.57483,-214.007,1
1.59824,3.14062,-0.88672,8.79297,1.43359,2.99219,-2.29688,-3.68359,-1.85156,9.49609,-0.96094,2.54688,-2.55859,0.050019,0.88586,-1.57201,-0.0637,0.688995,-1.71351,-0.0723,0.862001,-1.54617,0.03058,0.680094,-1.70091,0.162842,-0.14679,-0.08789,1.08098,-0.22386,5.61201,-279.603,1
1.61064,3.14062,-0.88672,8.79297,1.43359,2.99219,-2.29688,-3.68359,-1.85156,9.49609,-0.96094,2.54688,-2.55859,0.050019,0.88586,-1.57201,-0.0637,0.688995,-1.71351,-0.0723,0.862001,-1.54617,0.03058,0.680094,-1.70091,0.162842,-0.14679,-0.08789,1.08098,-0.22386,5.61201,-279.603,1
1.62144,3.14062,-0.88672,8.79297,1.43359,2.99219,-2.29688,-3.68359,-1.85156,9.49609,-0.96094,2.54688,-2.55859,0.050019,0.88586,-1.57201,-0.0637,0.688995,-1.71351,-0.0723,0.862001,-1.54617,0.03058,0.680094,-1.70091,0.162842,-0.14679,-0.08789,1.08098,-0.22386,5.61201,-279.603,1
1.63234,3.14062,-0.88672,8.79297,1.43359,2.99219,-2.29688,-3.68359,-1.85156,9.49609,-0.96094,2.54688,-2.55859,0.050019,0.88586,-1.57201,-0.0637,0.688995,-1.71351,-0.0723,0.862001,-1.54617,0.03058,0.680094,-1.70091,0.162842,-0.14679,-0.08789,1.08098,-0.22386,5.61201,-279.603,1
1.64378,0.21875,2.81641,-5.5625,-3.70703,0.765625,8.90234,0.988281,1.50781,-5.97266,3.83203,2.89062,10.832,0.029854,0.978812,-1.62344,-0.07248,0.683667,-1.57132,-0.06716,0.957436,-1.59849,0.043539,0.673493,-1.55279,-0.39536,-0.1649,-0.02184,2.53905,-3.70263,11.4323,-304.591,1
1.65391,0.21875,2.81641,-5.5625,-3.70703,0.765625,8.90234,0.988281,1.50781,-5.97266,3.83203,2.89062,10.832,0.029854,0.978812,-1.62344,-0.07248,0.683667,-1.57132,-0.06716,0.957436,-1.59849,0.043539,0.673493,-1.55279,-0.39536,-0.1649,-0.02184,2.53905,-3.70263,11.4323,-304.591,1
1.66662,0.21875,2.81641,-5.5625,-3.70703,0.765625,8.90234,0.988281,1.50781,-5.97266,3.83203,2.89062,10.832,0.029854,0.978812,-1.62344,-0.07248,0.683667,-1.57132,-0.06716,0.957436,-1.59849,0.043539,0.673493,-1.55279,-0.39536,-0.1649,-0.02184,2.53905,-3.70263,11.4323,-304.591,1
1.68329,0.21875,2.81641,-5.5625,-3.70703,0.765625,8.90234,0.988281,1.50781,-5.97266,3.83203,2.89062,10.832,0.029854,0.978812,-1.62344,-0.07248,0.683667,-1.57132,-0.06716,0.957436,-1.59849,0.043539,0.673493,-1.55279,-0.39536,-0.1649,-0.02184,2.53905,-3.70263,11.4323,-304.591,1
1.69941,0.046875,-2.57031,3.85547,-4.40234,2.49609,10.7969,0.292969,-2.84375,3.89453,3.98047,3.70703,10.6836,0.050987,1.13668,-2.06816,-0.07018,0.76699,-1.57423,-0.08484,1.11609,-2.05504,0.04578,0.749429,-1.55602,0.15432,0.075852,-0.04528,0.526724,1.5287,9.19254,-305.519,1
1.71272,0.046875,-2.57031,3.85547,-4.40234,2.49609,10.7969,0.292969,-2.84375,3.89453,3.98047,3.70703,10.6836,0.050987,1.13668,-2.06816,-0.07018,0.76699,-1.57423,-0.08484,1.11609,-2.05504,0.04578,0.749429,-1.55602,0.15432,0.075852,-0.04528,0.526724,1.5287,9.19254,-305.519,1
1.723,-0.17188,-1.25781,5.08203,-3.03906,1.75391,8.94141,0.617188,-1.48047,4.11719,3.80859,2.99219,8.75391,0.052925,0.980205,-2.1166,-0.07424,0.826577,-1.5689,-0.07182,0.957618,-2.0986,0.046688,0.809379,-1.55255,0.138341,-0.01363,0.042072,0.865504,-1.42216,9.57561,-306.349,1
1.73352,-0.17188,-1.25781,5.08203,-3.03906,1.75391,8.94141,0.617188,-1.48047,4.11719,3.80859,2.99219,8.75391,0.052925,0.980205,-2.1166,-0.07424,0.826577,-1.5689,-0.07182,0.957618,-2.0986,0.046688,0.809379,-1.55255,0.138341,-0.01363,0.042072,0.865504,-1.42216,9.57561,-306.349,1
1.74405,-0.17188,-1.25781,5.08203,-3.03906,1.75391,8.94141,0.617188,-1.48047,4.11719,3.80859,2.99219,8.75391,0.052925,0.980205,-2.1166,-0.07424,0.826577,-1.5689,-0.07182,0.957618,-2.0986,0.046688,0.809379,-1.55255,0.138341,-0.01363,0.042072,0.865504,-1.42216,9.57561,-306.349,1
1.75495,-1.35938,3.3125,-2.44531,-3.01562,-0.76563,8.08594,0.691406,2.64453,-2.37109,3.51172,-1.45703,9.57031,0.048323,0.703347,-1.72969,-0.07442,0.879865,-1.55045,-0.05771,0.693537,-1.70886,0.043418,0.858792,-1.54205,-0.13969,-0.20112,0.115575,1.48321,-0.29568,6.37456,-307.723,1
1.76794,-1.35938,3.3125,-2.44531,-3.01562,-0.76563,8.08594,0.691406,2.64453,-2.37109,3.51172,-1.45703,9.57031,0.048323,0.703347,-1.72969,-0.07442,0.879865,-1.55045,-0.05771,0.693537,-1.70886,0.043418,0.858792,-1.54205,-0.13969,-0.20112,0.115575,1.48321,-0.29568,6.37456,-307.723,1
1.79459,-1.35938,3.3125,-2.44531,-3.01562,-0.76563,8.08594,0.691406,2.64453,-2.37109,3.51172,-1.45703,9.57031,0.048323,0.703347,-1.72969,-0.07442,0.879865,-1.55045,-0.05771,0.693537,-1.70886,0.043418,0.858792,-1.54205,-0.13969,-0.20112,0.115575,1.48321,-0.29568,6.37456,-307.723,1
1.80916,1.97656,1.87891,7.41797,-0.12109,3.08984,-6.08203,-2.69531,2.71875,9.34766,-0.19531,1.16016,-5.93359,0.059283,0.690328,-1.5836,-0.05722,0.972272,-1.6012,-0.06619,0.684696,-1.55465,0.039361,0.958405,-1.59647,0.374829,0.135507,-0.03995,-1.94289,2.15718,1.39941,-296.351,1
1.82809,1.97656,1.87891,7.41797,-0.12109,3.08984,-6.08203,-2.69531,2.71875,9.34766,-0.19531,1.16016,-5.93359,0.059283,0.690328,-1.5836,-0.05722,0.972272,-1.6012,-0.06619,0.684696,-1.55465,0.039361,0.958405,-1.59647,0.374829,0.135507,-0.03995,-1.94289,2.15718,1.39941,-296.351,1
1.83838,4.69922,3.21484,11.4258,-0.17188,-2.84375,3.44922,-3.53516,3.88281,10.9453,-0.41797,-3.66016,4.52344,0.054257,0.780858,-1.59345,-0.07273,1.13444,-2.04882,-0.07055,0.754456,-1.55154,0.057346,1.11167,-2.04955,0.21504,0.123789,0.178426,1.69988,-0.8667,10.8374,-225.244,1
1.84926,4.69922,3.21484,11.4258,-0.17188,-2.84375,3.44922,-3.53516,3.88281,10.9453,-0.41797,-3.66016,4.52344,0.054257,0.780858,-1.59345,-0.07273,1.13444,-2.04882,-0.07055,0.754456,-1.55154,0.057346,1.11167,-2.04955,0.21504,0.123789,0.178426,1.69988,-0.8667,10.8374,-225.244,1
1.86342,4.69922,3.21484,11.4258,-0.17188,-2.84375,3.44922,-3.53516,3.88281,10.9453,-0.41797,-3.66016,4.52344,0.054257,0.780858,-1.59345,-0.07273,1.13444,-2.04882,-0.07055,0.754456,-1.55154,0.057346,1.11167,-2.04955,0.21504,0.123789,0.178426,1.69988,-0.8667,10.8374,-225.244,1
1.8737,4.69922,3.21484,11.4258,-0.17188,-2.84375,3.44922,-3.53516,3.88281,10.9453,-0.41797,-3.66016,4.52344,0.054257,0.780858,-1.59345,-0.07273,1.13444,-2.04882,-0.07055,0.754456,-1.55154,0.057346,1.11167,-2.04955,0.21504,0.123789,0.178426,1.69988,-0.8667,10.8374,-225.244,1
1.8886,3.3125,1.70312,10.4258,0.367188,-0.98828,4.48828,-3.88281,3.08984,9.23828,0.34375,-1.58203,4.19141,0.057588,0.843895,-1.59288,-0.07261,0.969305,-2.10812,-0.07254,0.816706,-1.55025,0.045053,0.95132,-2.09952,-0.13437,-0.01256,0.066573,-0.63925,1.35033,7.58962,-214.959,1
1.90056,3.3125,1.70312,10.4258,0.367188,-0.98828,4.48828,-3.88281,3.08984,9.23828,0.34375,-1.58203,4.19141,0.057588,0.843895,-1.59288,-0.07261,0.969305,-2.10812,-0.07254,0.816706,-1.55025,0.045053,0.95132,-2.09952,-0.13437,-0.01256,0.066573,-0.63925,1.35033,7.58962,-214.959,1
1.91256,3.3125,1.70312,10.4258,0.367188,-0.98828,4.48828,-3.88281,3.08984,9.23828,0.34375,-1.58203,4.19141,0.057588,0.843895,-1.59288,-0.07261,0.969305,-2.10812,-0.07254,0.816706,-1.55025,0.045053,0.95132,-2.09952,-0.13437,-0.01256,0.066573,-0.63925,1.35033,7.58962,-214.959,1
1.92661,3.14062,-1.18359,8.08594,1.45703,3.01562,-2.37109,-3.60938,-1.77734,8.97656,-0.96094,2.96484,-2.41016,0.057648,0.900212,-1.57754,-0.06619,0.683969,-1.71003,-0.06915,0.874476,-1.54016,0.032579,0.677187,-1.70224,0.17669,-0.18727,-0.07404,1.1133,-0.32082,6.14831,-280.153,1
1.94042,3.14062,-1.18359,8.08594,1.45703,3.01562,-2.37109,-3.60938,-1.77734,8.97656,-0.96094,2.96484,-2.41016,0.057648,0.900212,-1.57754,-0.06619,0.683969,-1.71003,-0.06915,0.874476,-1.54016,0.032579,0.677187,-1.70224,0.17669,-0.18727,-0.07404,1.1133,-0.32082,6.14831,-280.153,1
1.95925,0.097656,2.57031,-5.19141,-4.17969,0.863281,9.08984,1.10938,1.67969,-5.41406,4.5,2.64453,11.3516,0.036273,1.00376,-1.63793,-0.07388,0.683061,-1.56462,-0.06255,0.979175,-1.60172,0.045901,0.676945,-1.55425,-0.16952,-0.11377,-0.09854,1.37547,-3.5518,9.0848,-305.754,1
1.97046,0.097656,2.57031,-5.19141,-4.17969,0.863281,9.08984,1.10938,1.67969,-5.41406,4.5,2.64453,11.3516,0.036273,1.00376,-1.63793,-0.07388,0.683061,-1.56462,-0.06255,0.979175,-1.60172,0.045901,0.676945,-1.55425,-0.16952,-0.11377,-0.09854,1.37547,-3.5518,9.0848,-305.754,1
1.98469,0.097656,2.57031,-5.19141,-4.17969,0.863281,9.08984,1.10938,1.67969,-5.41406,4.5,2.64453,11.3516,0.036273,1.00376,-1.63793,-0.07388,0.683061,-1.56462,-0.06255,0.979175,-1.60172,0.045901,0.676945,-1.55425,-0.16952,-0.11377,-0.09854,1.37547,-3.5518,9.0848,-305.754,1
1.99572,0.097656,2.57031,-5.19141,-4.17969,0.863281,9.08984,1.10938,1.67969,-5.41406,4.5,2.64453,11.3516,0.036273,1.00376,-1.63793,-0.07388,0.683061,-1.56462,-0.06255,0.979175,-1.60172,0.045901,0.676945,-1.55425,-0.16952,-0.11377,-0.09854,1.37547,-3.5518,9.0848,-305.754,1
2.00651,0,-2.84375,3.59766,-4.07812,2.81641,11.7227,0.34375,-3.1875,3.67188,3.98047,3.53516,11.2422,0.056195,1.15636,-2.08095,-0.06861,0.772259,-1.5727,-0.08114,1.13335,-2.06041,0.047536,0.756635,-1.56111,0.15432,0.191966,-0.0815,0.185551,1.26893,10.0533,-305.687,1
2.02929,0,-2.84375,3.59766,-4.07812,2.81641,11.7227,0.34375,-3.1875,3.67188,3.98047,3.53516,11.2422,0.056195,1.15636,-2.08095,-0.06861,0.772259,-1.5727,-0.08114,1.13335,-2.06041,0.047536,0.756635,-1.56111,0.15432,0.191966,-0.0815,0.185551,1.26893,10.0533,-305.687,1
2.03988,-0.24609,-1.50781,5.00781,-3.21484,1.58203,9.42188,0.269531,-1.28516,4.48828,4.27734,3.16406,8.82812,0.050442,0.980447,-2.13671,-0.07309,0.832148,-1.56612,-0.07357,0.956043,-2.11369,0.050745,0.817857,-1.55663,0.236345,0.062004,-0.0048,0.708684,-1.40181,9.79588,-306.604,1
2.05053,-0.24609,-1.50781,5.00781,-3.21484,1.58203,9.42188,0.269531,-1.28516,4.48828,4.27734,3.16406,8.82812,0.050442,0.980447,-2.13671,-0.07309,0.832148,-1.56612,-0.07357,0.956043,-2.11369,0.050745,0.817857,-1.55663,0.236345,0.062004,-0.0048,0.708684,-1.40181,9.79588,-306.604,1
2.06143,-0.24609,-1.50781,5.00781,-3.21484,1.58203,9.42188,0.269531,-1.28516,4.48828,4.27734,3.16406,8.82812,0.050442,0.980447,-2.13671,-0.07309,0.832148,-1.56612,-0.07357,0.956043,-2.11369,0.050745,0.817857,-1.55663,0.236345,0.062004,-0.0048,0.708684,-1.40181,9.79588,-306.604,1
2.07175,-0.24609,-1.50781,5.00781,-3.21484,1.58203,9.42188,0.269531,-1.28516,4.48828,4.27734,3.16406,8.82812,0.050442,0.980447,-2.13671,-0.07309,0.832148,-1.56612,-0.07357,0.956043,-2.11369,0.050745,0.817857,-1.55663,0.236345,0.062004,-0.0048,0.708684,-1.40181,9.79588,-306.604,1
2.08485,-1.38281,3.63281,-2.41016,-3.08984,-1.43359,7.82812,0.789062,3.1875,-2.41016,3.68359,-1.90234,9.38672,0.036333,0.677914,-1.7351,-0.0723,0.886163,-1.54044,-0.06958,0.670526,-1.71997,0.046567,0.867572,-1.54068,-0.12478,-0.20431,0.11664,1.6089,-0.26336,5.99987,-308.698,1
2.09639,-1.38281,3.63281,-2.41016,-3.08984,-1.43359,7.82812,0.789062,3.1875,-2.41016,3.68359,-1.90234,9.38672,0.036333,0.677914,-1.7351,-0.0723,0.886163,-1.54044,-0.06958,0.670526,-1.71997,0.046567,0.867572,-1.54068,-0.12478,-0.20431,0.11664,1.6089,-0.26336,5.99987,-308.698,1
2.10672,-1.38281,3.63281,-2.41016,-3.08984,-1.43359,7.82812,0.789062,3.1875,-2.41016,3.68359,-1.90234,9.38672,0.036333,0.677914,-1.7351,-0.0723,0.886163,-1.54044,-0.06958,0.670526,-1.71997,0.046567,0.867572,-1.54068,-0.12478,-0.20431,0.11664,1.6089,-0.26336,5.99987,-308.698,1
2.11689,1.16016,1.75391,7.53125,0,2.14844,-6.12109,-1.77734,2.37109,8.79297,-0.54297,0.863281,-6.08203,0.047778,0.668104,-1.58053,-0.05165,0.98293,-1.58565,-0.08266,0.657991,-1.54492,0.044326,0.97209,-1.59219,0.079751,0.118463,-0.03037,0.386664,-2.74495,3.5913,-297.335,1
2.12713,1.16016,1.75391,7.53125,0,2.14844,-6.12109,-1.77734,2.37109,8.79297,-0.54297,0.863281,-6.08203,0.047778,0.668104,-1.58053,-0.05165,0.98293,-1.58565,-0.08266,0.657991,-1.54492,0.044326,0.97209,-1.59219,0.079751,0.118463,-0.03037,0.386664,-2.74495,3.5913,-297.335,1
2.13783,1.16016,1.75391,7.53125,0,2.14844,-6.12109,-1.77734,2.37109,8.79297,-0.54297,0.863281,-6.08203,0.047778,0.668104,-1.58053,-0.05165,0.98293,-1.58565,-0.08266,0.657991,-1.54492,0.044326,0.97209,-1.59219,0.079751,0.118463,-0.03037,0.386664,-2.74495,3.5913,-297.335,1
